tmdb_id,title,release_date,release_year,release_window,genres,genre_bn,budget,revenue,budget_adj,revenue_adj,profit_ratio,outcome_label,budget_tier,prestige_tier,lead_actor,cast_names,cast_ids,runtime,vote_average,vote_count,popularity
155,The Dark Knight,2008-07-16,2008,Summer,Action|Crime|Thriller,Action,185000000,1004558444,270493544.0,1468792290.0,5.430045642789907,Blockbuster,Mega,Established,Christian Bale,Christian Bale|Heath Ledger|Aaron Eckhart|Michael Caine|Maggie Gyllenhaal,3894|1810|6383|3895|1579,152,8.528,35499,31.2714
614560,Mank,2020-11-13,2020,Holiday,Drama|History,Drama,25000000,122252,30409196.0,148703.0,0.004890066807422334,Flop,Low,Established,Gary Oldman,Gary Oldman|Amanda Seyfried|Lily Collins|Arliss Howard|Tom Pelphrey,64|71070|112561|3229|207442,132,6.677,1767,3.3535
161,Ocean's Eleven,2001-12-07,2001,Holiday,Thriller|Crime,Action,85000000,450717150,151087860.0,801151643.0,5.302554705586537,Blockbuster,High,A-list,George Clooney,George Clooney|Brad Pitt|Andy Garcia|Matt Damon|Julia Roberts,1461|287|1271|1892|1204,116,7.458,12453,13.2587
663712,Terrifier 2,2022-10-06,2022,Other,Horror,Horror,250000,15741780,268914.0,16932734.0,62.96709728760868,Break-even,Micro,Emerging,David Howard Thornton,David Howard Thornton|Lauren LaVera|Elliott Fullam|Sarah Voigt|Kailey Hyman,1880016|1882502|2787720|3383606|3790695,138,6.7,2458,5.9691
163,Ocean's Twelve,2004-12-09,2004,Holiday,Thriller|Crime,Action,110000000,362744280,183311593.0,604502109.0,3.2976752812354864,Blockbuster,High,A-list,George Clooney,George Clooney|Julia Roberts|Brad Pitt|Matt Damon|Catherine Zeta-Jones,1461|1204|287|1892|1922,125,6.567,7828,7.3271
8355,Ice Age: Dawn of the Dinosaurs,2009-06-26,2009,Summer,Animation|Comedy|Family|Adventure,Comedy,90000000,886686817,132082238.0,1301284211.0,9.85207572724502,Blockbuster,High,Rising,Ray Romano,Ray Romano|John Leguizamo|Denis Leary|Queen Latifah|Simon Pegg,15757|5723|5724|15758|11108,94,6.763,8810,8.9411
999582,Babes,2024-03-09,2024,Spring,Comedy,Comedy,3700000,3663309,3700000.0,3663309.0,0.9900835135135135,Flop,Micro,Emerging,Ilana Glazer,Ilana Glazer|Michelle Buteau|John Carroll Lynch|Oliver Platt|Sandra Bernhard,1325716|1475128|3911|17485|3664,104,5.846,81,2.9893
8358,Cast Away,2000-12-22,2000,Holiday,Adventure|Drama,Action,90000000,429632142,164527526.0,785403483.0,4.773690470493065,Blockbuster,High,A-list,Tom Hanks,Tom Hanks|Helen Hunt|Chris Noth|Paul Sanchez|Lari White,31|9994|38026|11892|55433,143,7.662,12182,8.3611
167,K-PAX,2001-10-26,2001,Other,Science Fiction|Drama|Mystery,Sci-Fi,48000000,50315140,85320203.0,89435374.0,1.048232081679412,Break-even,Mid,Rising,Jeff Bridges,Jeff Bridges|Kevin Spacey|Mary McCormack|Alfre Woodard|David Patrick Kelly,1229|1979|1980|1981|1737,120,7.2,2715,5.528
16553,Little Manhattan,2005-09-26,2005,Other,Comedy|Romance,Comedy,385373,1117920,621167.0,1801929.0,2.9008768978390673,Break-even,Micro,Rising,Josh Hutcherson,Josh Hutcherson|Charlie Ray|Bradley Whitford|Cynthia Nixon|Willie Garson,27972|88496|11367|38024|1542,90,7.196,756,1.8722
170,28 Days Later,2002-10-31,2002,Other,Horror|Thriller|Science Fiction,Horror,8000000,82784517,13998710.0,144859560.0,10.348064928839872,Hit,Low,Established,Cillian Murphy,Cillian Murphy|Naomie Harris|Brendan Gleeson|Megan Burns|Christopher Eccleston,2037|2038|2039|2058|2040,113,7.242,8381,12.1758
8363,Superbad,2007-08-17,2007,Summer,Comedy,Comedy,20000000,170800000,30371056.0,259368822.0,8.540000123802082,Hit,Low,Rising,Jonah Hill,Jonah Hill|Michael Cera|Christopher Mintz-Plasse|Bill Hader|Seth Rogen,21007|39995|54691|19278|19274,113,7.3,7991,9.6121
1245347,Twinless,2025-09-04,2025,Other,Comedy|Drama,Comedy,2000000,1400477,1973024.0,1381587.0,0.700238314384417,Flop,Micro,Emerging,Dylan O'Brien,Dylan O'Brien|James Sweeney|Aisling Franciosi|Lauren Graham|Chris Perfetti,527393|1483302|1323109|16858|1344739,100,7.277,121,14.2841
16558,Duplicity,2009-03-18,2009,Spring,Romance|Comedy|Crime,Drama,60000000,78176181,88054825.0,114729833.0,1.3029363581155262,Break-even,Mid,Established,Julia Roberts,Julia Roberts|Clive Owen|Tom Wilkinson|Paul Giamatti|Tom McCarthy,1204|2296|207|13242|17867,125,5.914,865,2.1834
176,Saw,2004-10-01,2004,Other,Horror|Mystery|Crime,Horror,1200000,104045735,1999763.0,173388995.0,86.70477201548384,Hit,Micro,Emerging,Tobin Bell,Tobin Bell|Cary Elwes|Leigh Whannell|Danny Glover|Monica Potter,2144|2130|2128|2047|2140,103,7.42,9971,11.2964
254128,San Andreas,2015-05-27,2015,Spring,Action|Drama|Thriller,Action,110000000,473990832,146107848.0,629579823.0,4.309007569531788,Blockbuster,High,A-list,Dwayne Johnson,Dwayne Johnson|Alexandra Daddario|Carla Gugino|Ioan Gruffudd|Archie Panjabi,18918|109513|17832|65524|128645,114,6.244,8959,5.9655
179,The Interpreter,2005-04-08,2005,Spring,Crime|Thriller,Horror,80000000,162944923,128948694.0,262644188.0,2.036811539944716,Hit,High,A-list,Nicole Kidman,Nicole Kidman|Sean Penn|Catherine Keener|Jesper Christensen|Yvan Attal,2227|2228|2229|2244|2245,128,6.313,1549,3.2869
180,Minority Report,2002-06-20,2002,Summer,Science Fiction|Action|Thriller,Sci-Fi,102000000,358372926,178483558.0,627094851.0,3.5134600521578574,Blockbuster,High,A-list,Tom Cruise,Tom Cruise|Samantha Morton|Colin Farrell|Max von Sydow|Kathryn Morris,500|2206|72466|2201|2208,145,7.352,9530,7.0251
8373,Transformers: Revenge of the Fallen,2009-06-19,2009,Summer,Science Fiction|Action|Adventure,Sci-Fi,200000000,836303693,293516084.0,1227342925.0,4.181518464930187,Blockbuster,Mega,A-list,Shia LaBeouf,Shia LaBeouf|Megan Fox|Peter Cullen|Hugo Weaving|Tony Todd,10959|19537|19540|1331|19384,150,6.21,9090,3.0132
186,Lucky Number Slevin,2006-02-24,2006,Other,Drama|Thriller|Crime|Mystery,Drama,27000000,56300000,42160179.0,87911780.0,2.085185169636021,Break-even,Mid,A-list,Josh Hartnett,Josh Hartnett|Morgan Freeman|Ben Kingsley|Lucy Liu|Bruce Willis,2299|192|2282|140|62,110,7.477,4414,3.8966
187,Sin City,2005-04-01,2005,Spring,Crime|Thriller,Horror,40000000,158733820,64474347.0,255856485.0,3.968345503367409,Hit,Mid,A-list,Bruce Willis,Bruce Willis|Jessica Alba|Clive Owen|Mickey Rourke|Rutger Hauer,62|56731|2296|2295|585,124,7.464,8765,6.8528
696506,Mickey 17,2025-02-28,2025,Other,Science Fiction|Comedy|Adventure,Sci-Fi,118000000,133542263,116408424.0,131741054.0,1.1317140931312668,Break-even,High,Established,Robert Pattinson,Robert Pattinson|Naomi Ackie|Steven Yeun|Mark Ruffalo|Toni Collette,11288|1537686|215055|103|3051,137,6.83,3436,13.0992
189,Sin City: A Dame to Kill For,2014-08-20,2014,Summer,Action|Crime|Thriller,Action,65000000,39407616,86445881.0,52409632.0,0.6062710148098323,Flop,Mid,A-list,Jessica Alba,Jessica Alba|Bruce Willis|Mickey Rourke|Josh Brolin|Joseph Gordon-Levitt,56731|62|2295|16851|24045,102,6.403,4128,5.8516
549053,Last Christmas,2019-11-07,2019,Holiday,Comedy|Drama|Romance,Comedy,30000000,121600000,36933438.0,149703534.0,4.053333296510333,Hit,Low,Established,Emilia Clarke,Emilia Clarke|Henry Golding|Michelle Yeoh|Emma Thompson|Lydia Leonard,1223786|1807132|1620|7056|82807,103,7.2,2622,3.0603
16577,Astro Boy,2009-10-15,2009,Other,Animation|Action|Family|Science Fiction,Comedy,10000000,19551067,14675804.0,28692763.0,1.9551067185143656,Break-even,Low,Rising,Freddie Highmore,Freddie Highmore|Kristen Bell|Nathan Lane|Eugene Levy|Matt Lucas,1281|40462|78729|26510|26209,94,6.338,1628,3.0353
8386,How High,2001-12-21,2001,Holiday,Comedy,Comedy,12000000,31200000,21330051.0,55458132.0,2.599999971870672,Break-even,Low,Emerging,Method Man,Method Man|Redman|Obba Babatundé|Mike Epps|Anna Maria Horsford,5384|54799|52057|51944|54800,93,6.35,1039,3.736
41154,Men in Black 3,2012-05-23,2012,Spring,Action|Comedy|Science Fiction,Action,225000000,654213485,308489111.0,896967719.0,2.9076154944088124,Blockbuster,Mega,A-list,Will Smith,Will Smith|Tommy Lee Jones|Josh Brolin|Jemaine Clement|Emma Thompson,2888|2176|16851|55936|7056,106,6.541,10910,6.4514
201,Star Trek: Nemesis,2002-12-13,2002,Holiday,Science Fiction|Action|Adventure|Thriller,Sci-Fi,60000000,67336470,104990328.0,117827968.0,1.1222745013235886,Break-even,High,Emerging,Patrick Stewart,Patrick Stewart|Jonathan Frakes|Brent Spiner|LeVar Burton|Michael Dorn,2387|2388|1213786|2390|2391,116,6.298,1565,3.1269
205,Hotel Rwanda,2004-12-22,2004,Holiday,Drama|History|War,Drama,17500000,38000000,29163208.0,63325823.0,2.171428568489447,Break-even,Low,Rising,Don Cheadle,Don Cheadle|Sophie Okonedo|Nick Nolte|Fana Mokoena|Desmond Dube,1896|2598|1733|2607|2602,122,7.72,3138,4.0513
8398,The Hitcher,2007-01-19,2007,Other,Crime|Horror|Thriller,Horror,10000000,25400000,15185528.0,38571242.0,2.540000057949911,Break-even,Low,Established,Sean Bean,Sean Bean|Sophia Bush|Zachary Knighton|Neal McDonough|Kyle Davis,48|54830|54834|2203|54850,84,5.876,976,2.2834
73935,Vamps,2012-08-25,2012,Summer,Comedy|Romance|Horror,Comedy,16000000,92748,21937003.0,127163.0,0.005796735315211471,Flop,Low,Established,Alicia Silverstone,Alicia Silverstone|Krysten Ritter|Dan Stevens|Richard Lewis|Wallace Shawn,5588|78080|221018|6105|12900,93,5.321,299,2.2368
73937,The Big Year,2011-10-13,2011,Other,Comedy,Comedy,41000000,8200000,57388333.0,11477667.0,0.20000000697005785,Flop,Mid,Established,Steve Martin,Steve Martin|Jack Black|Owen Wilson|Brian Dennehy|Anjelica Huston,67773|70851|887|6197|5657,102,5.989,876,2.0469
214,Saw III,2006-10-26,2006,Other,Horror|Thriller|Crime,Horror,10000000,164874275,15614881.0,257449218.0,16.48742747383089,Hit,Low,Emerging,Tobin Bell,Tobin Bell|Shawnee Smith|Angus Macfadyen|Bahar Soomekh|Donnie Wahlberg,2144|2138|2464|2677|2680,108,6.419,4895,4.4003
215,Saw II,2005-10-28,2005,Other,Horror,Horror,4000000,152925093,6447435.0,246493638.0,38.23127150564527,Hit,Micro,Emerging,Tobin Bell,Tobin Bell|Donnie Wahlberg|Shawnee Smith|Erik Knudsen|Franky G,2144|2680|2138|2681|2682,93,6.607,5819,6.8128
8409,A Man Apart,2003-04-04,2003,Spring,Action|Drama|Crime,Action,36000000,44350926,61590522.0,75877685.0,1.2319701560574532,Break-even,Mid,A-list,Vin Diesel,Vin Diesel|Larenz Tate|Timothy Olyphant|Geno Silva|Jacqueline Obradors,12835|18291|18082|54864|49818,109,6.098,953,2.3098
32985,Solomon Kane,2009-12-23,2009,Holiday,Adventure|Fantasy|Action,Action,45000000,19700000,66041119.0,28911334.0,0.4377777729659608,Flop,Mid,Emerging,James Purefoy,James Purefoy|Pete Postlethwaite|Alice Krige|Mackenzie Crook|Max von Sydow,17648|4935|2506|1711|2201,104,6.032,1510,3.2559
65754,The Girl with the Dragon Tattoo,2011-12-14,2011,Holiday,Thriller|Crime|Mystery,Action,90000000,232617430,125974389.0,325598206.0,2.584638104495986,Hit,High,Rising,Daniel Craig,Daniel Craig|Rooney Mara|Christopher Plummer|Stellan Skarsgård|Robin Wright,8784|108916|290|1640|32,158,7.383,7534,6.1983
16608,The Proposition,2005-10-06,2005,Other,Action|Adventure|Crime|Drama|Thriller|Western,Action,2000000,5048693,3223717.0,8137780.0,2.5243468952144372,Break-even,Micro,Emerging,Guy Pearce,Guy Pearce|Ray Winstone|Danny Huston|Emily Watson|David Wenham,529|5538|6413|1639|1371,104,7.023,701,1.9052
123105,The Bay,2012-09-13,2012,Other,Horror|Science Fiction|Thriller,Horror,2000000,1581252,2742125.0,2167996.0,0.7906262478916899,Flop,Micro,Emerging,Kristen Connolly,Kristen Connolly|Will Rogers|Michael Beasley|Christopher Denham|Kenny Alfonso,210824|1188239|143261|61510|1088939,85,5.787,857,2.0518
24803,Julie & Julia,2009-08-06,2009,Summer,Romance|Drama,Drama,40000000,129500000,58703217.0,190051664.0,3.237499982326352,Hit,Mid,A-list,Meryl Streep,Meryl Streep|Amy Adams|Stanley Tucci|Chris Messina|Linda Emond,5064|9273|2283|61659|58643,123,6.713,2198,2.4517
540901,Hustlers,2019-09-12,2019,Other,Drama|Comedy|Crime,Drama,20000000,157563598,24622292.0,193978844.0,7.878179821764765,Hit,Low,Rising,Constance Wu,Constance Wu|Jennifer Lopez|Julia Stiles|Keke Palmer|Lili Reinhart,206444|16866|12041|74688|1136940,110,6.47,3074,4.6901
16614,Adventureland,2009-04-03,2009,Spring,Comedy|Drama|Romance,Comedy,9800000,17200000,14382288.0,25242383.0,1.7551020393973475,Break-even,Low,Rising,Jesse Eisenberg,Jesse Eisenberg|Kristen Stewart|Martin Starr|Kristen Wiig|Bill Hader,44735|37917|41089|41091|19278,107,6.4,2335,2.6756
231,Syriana,2005-11-23,2005,Holiday,Drama|Thriller,Drama,50000000,93974620,80592934.0,151473807.0,1.8794924006613285,Hit,Mid,A-list,George Clooney,George Clooney|Matt Damon|Jeffrey Wright|Chris Cooper|Amanda Peet,1461|1892|2954|2955|2956,128,6.424,1478,3.7623
16617,Mindhunters,2004-05-07,2004,Spring,Mystery|Thriller|Crime,Horror,27000000,21100000,44994664.0,35162497.0,0.7814814885605103,Flop,Mid,Emerging,Kathryn Morris,Kathryn Morris|Jonny Lee Miller|LL Cool J|Christian Slater|Patricia Velásquez,2208|9012|36424|2224|18920,106,6.453,1303,3.2832
8427,I Spy,2002-10-31,2002,Other,Action|Adventure|Comedy|Thriller,Action,70000000,51386477,122488716.0,89918051.0,0.7340925265311786,Flop,High,Established,Eddie Murphy,Eddie Murphy|Owen Wilson|Famke Janssen|Malcolm McDowell|Gary Cole,776|887|10696|56890|21163,97,5.413,1019,2.8112
516329,Antlers,2021-10-28,2021,Other,Drama|Horror|Mystery,Drama,17000000,18867659,19749537.0,21919266.0,1.1098622717079394,Break-even,Low,Rising,Keri Russell,Keri Russell|Jesse Plemons|Jeremy T. Thomas|Graham Greene|Scott Haze,41292|88124|1890584|6804|87954,99,6.222,1222,3.1342
237,Young Adam,2003-09-26,2003,Other,Drama|Thriller|Crime|Romance,Drama,6400000,2500000,10949426.0,4277120.0,0.3906250428104633,Flop,Low,Rising,Ewan McGregor,Ewan McGregor|Tilda Swinton|Peter Mullan|Emily Mortimer|Jack McElhone,3061|3063|3064|1246|3065,93,5.8,192,1.9597
393457,Fences,2016-12-16,2016,Holiday,Drama,Drama,24000000,64400000,31479600.0,84470260.0,2.683333333333333,Break-even,Low,Established,Denzel Washington,Denzel Washington|Viola Davis|Stephen McKinley Henderson|Jovan Adepo|Russell Hornsby,5292|19492|196179|1607522|62649,139,6.881,2796,3.7488
901362,Trolls Band Together,2023-10-12,2023,Other,Animation|Family|Music|Fantasy|Comedy|Adventure,Comedy,95000000,210231405,98147108.0,217195835.0,2.21296214861471,Hit,Mid,Rising,Anna Kendrick,Anna Kendrick|Justin Timberlake|Camila Cabello|Eric André|Amy Schumer,84223|12111|1911673|934159|440414,91,7.246,973,6.6637
243,High Fidelity,2000-03-17,2000,Spring,Drama|Comedy|Romance|Music,Drama,30000000,47100000,54842509.0,86102739.0,1.569999997629576,Break-even,Mid,Emerging,John Cusack,John Cusack|Iben Hjejle|Todd Louiso|Jack Black|Lisa Bonet,3036|1562|3230|70851|3232,113,7.136,2170,2.5904
98548,People Like Us,2012-06-29,2012,Summer,Drama,Drama,16000000,12434778,21937003.0,17048861.0,0.7771736640597624,Flop,Low,Established,Chris Pine,Chris Pine|Elizabeth Banks|Olivia Wilde|Michelle Pfeiffer|Mark Duplass,62064|9281|59315|1160|45407,114,6.788,654,4.1185
245,About a Boy,2002-04-26,2002,Spring,Drama|Comedy|Romance,Drama,27000000,129000000,47245648.0,225729205.0,4.777777733094062,Hit,Mid,Rising,Hugh Grant,Hugh Grant|Nicholas Hoult|Toni Collette|Rachel Weisz|Natalia Tena,3291|3292|3051|3293|3300,101,6.7,2377,2.9363
41210,The Switch,2010-08-20,2010,Summer,Comedy|Romance|Drama,Comedy,19000000,49830607,27423769.0,71923318.0,2.6226635004109027,Break-even,Low,A-list,Jennifer Aniston,Jennifer Aniston|Jason Bateman|Patrick Wilson|Thomas Robinson|Jeff Goldblum,4491|23532|17178|965224|4785,101,6.228,2028,2.8872
106747,Machete Kills,2013-09-12,2013,Other,Action|Crime|Thriller,Action,20000000,17537186,27021116.0,23693717.0,0.8768593051449096,Flop,Low,Established,Danny Trejo,Danny Trejo|Mel Gibson|Demián Bichir|Amber Heard|Michelle Rodriguez,11160|2461|76961|55085|17647,108,5.625,2024,2.7635
254,King Kong,2005-12-12,2005,Holiday,Adventure|Drama|Action,Action,207000000,562363449,333654747.0,906450406.0,2.7167316339725267,Blockbuster,Mega,A-list,Naomi Watts,Naomi Watts|Adrien Brody|Jack Black|Andy Serkis|Colin Hanks,3489|3490|70851|1333|3492,188,6.887,8434,10.1691
41216,Legend of the Guardians: The Owls of Ga'Hoole,2010-07-10,2010,Summer,Animation|Adventure|Family|Fantasy,Comedy,80000000,140073390,115468501.0,202175804.0,1.750917369231285,Hit,High,Emerging,Jim Sturgess,Jim Sturgess|Ryan Kwanten|Hugo Weaving|Helen Mirren|Geoffrey Rush,38941|133212|1331|15735|118,97,6.822,2456,2.9348
257,Oliver Twist,2005-09-23,2005,Other,Crime|Drama|Family,Horror,50000000,42580321,80592934.0,68633460.0,0.8516064199871418,Flop,Mid,Emerging,Barney Clark,Barney Clark|Ben Kingsley|Jamie Foreman|Harry Eden|Edward Hardwicke,3542|2282|3543|3544|3545,130,6.7,1234,4.1766
16643,Life or Something Like It,2002-04-24,2002,Spring,Comedy|Drama|Romance,Comedy,40000000,16872671,69993552.0,29524454.0,0.4218167696361516,Flop,Mid,A-list,Angelina Jolie,Angelina Jolie|Edward Burns|Tony Shalhoub|Christian Kane|Melissa Errico,11701|12833|4252|71198|65756,103,5.675,616,2.0033
8452,The 6th Day,2000-11-17,2000,Holiday,Science Fiction|Action|Mystery|Drama|Thriller,Sci-Fi,82000000,96085477,149902857.0,175652287.0,1.1717741110164432,Break-even,High,Rising,Arnold Schwarzenegger,Arnold Schwarzenegger|Michael Rapaport|Tony Goldwyn|Michael Rooker|Robert Duvall,1100|4688|3417|12132|3087,123,5.998,2233,2.9854
196867,Annie,2014-12-18,2014,Holiday,Comedy|Drama|Family,Comedy,65000000,136853506,86445881.0,182006490.0,2.105438545996194,Hit,Mid,Rising,Quvenzhané Wallis,Quvenzhané Wallis|Jamie Foxx|Rose Byrne|Cameron Diaz|Bobby Cannavale,1055235|134|9827|6941|21127,118,6.234,1344,8.3621
98566,Teenage Mutant Ninja Turtles,2014-08-07,2014,Summer,Science Fiction|Action|Adventure|Comedy,Sci-Fi,125000000,485004754,166242079.0,645025587.0,3.8800380197362667,Blockbuster,High,Rising,Pete Ploszek,Pete Ploszek|Alan Ritchson|Jeremy Howard|Noel Fisher|Megan Fox,1163622|64295|15034|80352|19537,101,5.9,7146,7.394
8456,Never Back Down,2008-03-04,2008,Spring,Drama|Action,Drama,20000000,41627431,29242545.0,60864602.0,2.0813715769267005,Break-even,Low,Emerging,Sean Faris,Sean Faris|Amber Heard|Cam Gigandet|Djimon Hounsou|Evan Peters,55084|55085|55086|938|55089,113,6.769,2471,5.1967
8457,Drillbit Taylor,2008-02-04,2008,Other,Comedy,Comedy,40000000,32900000,58485091.0,48103987.0,0.8224999940583148,Flop,Mid,Rising,Owen Wilson,Owen Wilson|Leslie Mann|Nate Hartley|Troy Gentile|David Dorfman,887|41087|55097|55673|26292,110,5.823,1094,3.1863
991494,The SpongeBob Movie: Search for SquarePants,2025-12-16,2025,Holiday,Animation|Family|Comedy|Adventure|Fantasy,Comedy,64000000,163197450,63136772.0,160996253.0,2.5499601563412204,Hit,Mid,Rising,Tom Kenny,Tom Kenny|Clancy Brown|Rodger Bumpass|Bill Fagerbakke|Carolyn Lawrence,78798|6574|70615|34398|78799,88,6.8,264,29.82
8461,Funny Games,2008-03-14,2008,Spring,Thriller|Horror,Action,15000000,7938872,21931909.0,11607641.0,0.5292581234036672,Flop,Low,Rising,Naomi Watts,Naomi Watts|Tim Roth|Michael Pitt|Brady Corbet|Devon Gearhart,3489|3129|10692|55493|55494,111,6.56,2242,2.4575
272,Batman Begins,2005-06-10,2005,Summer,Drama|Crime|Action,Drama,150000000,374218673,241778802.0,603187616.0,2.4947911521209374,Blockbuster,Mega,A-list,Christian Bale,Christian Bale|Michael Caine|Liam Neeson|Katie Holmes|Gary Oldman,3894|3895|3896|3897|64,140,7.722,22446,12.6292
41233,Step Up 3D,2010-08-04,2010,Summer,Drama|Romance,Drama,30000000,159291809,43300688.0,229914829.0,5.309726926278862,Hit,Mid,Emerging,Sharni Vinson,Sharni Vinson|Rick Malambri|Adam Sevani|Alyson Stoner|Joe Slaughter,138010|138009|54503|58965|1338420,107,6.819,1979,2.5908
277,Underworld,2003-09-19,2003,Other,Fantasy|Action|Thriller,Sci-Fi,22000000,95708457,37638652.0,163742606.0,4.350384439910335,Hit,Low,Established,Kate Beckinsale,Kate Beckinsale|Scott Speedman|Michael Sheen|Shane Brolly|Bill Nighy,3967|100|3968|3969|2440,122,6.847,6543,4.85
8470,John Q,2002-02-15,2002,Other,Drama|Thriller|Crime,Drama,36000000,102244770,62994197.0,178911866.0,2.840132496648858,Hit,Mid,Established,Denzel Washington,Denzel Washington|James Woods|Kimberly Elise|Robert Duvall|Shawn Hatosy,5292|4512|55314|3087|52647,116,7.125,2588,4.1591
1016084,BlackBerry,2023-02-13,2023,Other,Comedy|Drama|History,Comedy,5000000,2600000,5165637.0,2686131.0,0.5199999535391279,Flop,Micro,Emerging,Jay Baruchel,Jay Baruchel|Glenn Howerton|Matt Johnson|Saul Rubinek|Cary Elwes,449|77870|1144092|3712|2130,120,7.144,852,3.1633
1317288,Marty Supreme,2025-12-19,2025,Holiday,Drama|Thriller,Drama,65000000,274459312,64123284.0,270757423.0,4.222450974282602,Hit,Mid,A-list,Timothée Chalamet,"Timothée Chalamet|Gwyneth Paltrow|Odessa A'zion|Kevin O'Leary|Tyler, The Creator",1190668|12052|1972166|1240877|1133834,150,7.406,1580,21.2574
285,Pirates of the Caribbean: At World's End,2007-05-19,2007,Spring,Adventure|Fantasy|Action,Action,300000000,961691209,455565847.0,1460378899.0,3.2056373598172736,Blockbuster,Mega,A-list,Johnny Depp,Johnny Depp|Geoffrey Rush|Orlando Bloom|Keira Knightley|Jack Davenport,85|118|114|116|1709,169,7.266,15348,12.6177
418078,It Comes at Night,2017-06-09,2017,Summer,Drama|Horror|Mystery,Drama,5000000,19280931,6421787.0,24763607.0,3.8561862920710386,Break-even,Micro,Emerging,Joel Edgerton,Joel Edgerton|Christopher Abbott|Carmen Ejogo|Riley Keough|Kelvin Harrison Jr.,33192|984629|37158|98522|1344361,91,5.866,2596,2.2297
